DATE,BEUK,BEUK_peak,UKBE,BEUK_peak
2020-03-24 15:45:00,1.4315135790e+09,1.4315135790e+09,2.0897105099e+08,2.0897105099e+08
2020-03-24 15:50:00,1.0319641811e+09,1.0319641811e+09,2.1041046323e+08,2.1041046323e+08
2020-03-24 15:55:00,1.0686916671e+09,1.0686916671e+09,1.9499680184e+08,1.9499680184e+08
2020-03-24 16:00:00,1.0878114728e+09,1.0878114728e+09,2.3470352147e+08,2.3470352147e+08
2020-03-24 16:05:00,1.0581934796e+09,1.0581934796e+09,2.9202692600e+08,2.9202692600e+08
2020-03-24 16:10:00,1.0366135985e+09,1.0366135985e+09,1.9279396292e+08,1.9279396292e+08
2020-03-24 16:15:00,1.0943318126e+09,1.0943318126e+09,2.0415759692e+08,2.0415759692e+08
2020-03-24 16:20:00,1.5932182638e+09,1.5932182638e+09,1.9982860459e+08,1.9982860459e+08
2020-03-24 16:25:00,1.2077004166e+09,1.2077004166e+09,1.8569066864e+08,1.8569066864e+08
2020-03-24 16:30:00,1.2117086607e+09,1.2117086607e+09,1.5442550556e+08,1.5442550556e+08
2020-03-24 16:35:00,1.0859417644e+09,1.0859417644e+09,1.6458912489e+08,1.6458912489e+08
2020-03-24 16:40:00,1.0004672818e+09,1.0004672818e+09,1.3215021384e+08,1.3215021384e+08
2020-03-24 16:45:00,8.3501171267e+08,8.3501171267e+08,1.2729557524e+08,1.2729557524e+08
2020-03-24 16:50:00,8.7810117876e+08,8.7810117876e+08,1.2202857708e+08,1.2202857708e+08
2020-03-24 16:55:00,8.5531667084e+08,8.5531667084e+08,1.3630398954e+08,1.3630398954e+08
2020-03-24 17:00:00,8.8326893566e+08,8.8326893566e+08,1.0010746538e+08,1.0010746538e+08
2020-03-24 17:05:00,8.8671445999e+08,8.8671445999e+08,1.4528392109e+08,1.4528392109e+08
2020-03-24 17:10:00,1.1505879548e+09,1.1505879548e+09,1.6586558758e+08,1.6586558758e+08
2020-03-24 17:15:00,1.4706725986e+09,1.4706725986e+09,1.4607657217e+08,1.4607657217e+08
2020-03-24 17:20:00,1.4425604479e+09,1.4425604479e+09,1.2357329772e+08,1.2357329772e+08
2020-03-24 17:25:00,1.3864031586e+09,1.3864031586e+09,1.0553273208e+08,1.0553273208e+08
2020-03-24 17:30:00,8.8726272737e+08,8.8726272737e+08,1.3499417696e+08,1.3499417696e+08
2020-03-24 17:35:00,8.3215319890e+08,8.3215319890e+08,8.1389039289e+07,8.1389039289e+07
2020-03-24 17:40:00,8.3831095871e+08,8.3831095871e+08,1.1085511460e+08,1.1085511460e+08
2020-03-24 17:45:00,8.9258847867e+08,8.9258847867e+08,9.1673607614e+07,9.1673607614e+07
2020-03-24 17:50:00,1.4272026270e+09,1.4272026270e+09,8.9752721314e+07,8.9752721314e+07
2020-03-24 17:55:00,1.4343736561e+09,1.4343736561e+09,9.6853177208e+07,9.6853177208e+07
2020-03-24 18:00:00,1.5113534318e+09,1.5113534318e+09,8.6873964537e+07,8.6873964537e+07
2020-03-24 18:05:00,1.0075066942e+09,1.0075066942e+09,1.0758825039e+08,1.0758825039e+08
2020-03-24 18:10:00,8.7302203720e+08,8.7302203720e+08,8.2830284789e+07,8.2830284789e+07
2020-03-24 18:15:00,9.0461749135e+08,9.0461749135e+08,9.3945756970e+07,9.3945756970e+07
2020-03-24 18:20:00,9.9080435037e+08,9.9080435037e+08,8.6799321468e+07,8.6799321468e+07
2020-03-24 18:25:00,1.5108829956e+09,1.5108829956e+09,1.0434717687e+08,1.0434717687e+08
2020-03-24 18:30:00,9.0348438830e+08,9.0348438830e+08,1.1944455357e+08,1.1944455357e+08
2020-03-24 18:35:00,8.0044915354e+08,8.0044915354e+08,1.2749920580e+08,1.2749920580e+08
2020-03-24 18:40:00,8.2191119694e+08,8.2191119694e+08,1.0130887905e+08,1.0130887905e+08
2020-03-24 18:45:00,7.7263729442e+08,7.7263729442e+08,8.2317827338e+07,8.2317827338e+07
2020-03-24 18:50:00,1.0896214081e+09,1.0896214081e+09,1.0481148830e+08,1.0481148830e+08
2020-03-24 18:55:00,1.5412455826e+09,1.5412455826e+09,1.2834376584e+08,1.2834376584e+08
2020-03-24 19:00:00,1.0046903694e+09,1.0046903694e+09,1.1432218570e+08,1.1432218570e+08
2020-03-24 19:05:00,9.3176322103e+08,9.3176322103e+08,1.1391282512e+08,1.1391282512e+08
2020-03-24 19:10:00,8.9572227475e+08,8.9572227475e+08,1.1043033113e+08,1.1043033113e+08
2020-03-24 19:15:00,9.0459057731e+08,9.0459057731e+08,1.2055290268e+08,1.2055290268e+08
2020-03-24 19:20:00,8.6747508338e+08,8.6747508338e+08,1.1158570089e+08,1.1158570089e+08
2020-03-24 19:25:00,1.0122629110e+09,1.0122629110e+09,1.2693262504e+08,1.2693262504e+08
2020-03-24 19:30:00,9.1479714870e+08,9.1479714870e+08,9.7300542960e+07,9.7300542960e+07
2020-03-24 19:35:00,9.0453293224e+08,9.0453293224e+08,1.0258350653e+08,1.0258350653e+08
2020-03-24 19:40:00,9.0945237114e+08,9.0945237114e+08,1.0402543701e+08,1.0402543701e+08
2020-03-24 19:45:00,9.2245079290e+08,9.2245079290e+08,1.1107469634e+08,1.1107469634e+08
2020-03-24 19:50:00,1.0519112294e+09,1.0519112294e+09,1.2420196151e+08,1.2420196151e+08
2020-03-24 19:55:00,1.7338543218e+09,1.7338543218e+09,9.3774859849e+07,9.3774859849e+07
2020-03-24 20:00:00,2.1393705788e+09,2.1393705788e+09,1.0143281758e+08,1.0143281758e+08
2020-03-24 20:05:00,1.8013356568e+09,1.8013356568e+09,1.1028481473e+08,1.1028481473e+08
2020-03-24 20:10:00,9.2475689917e+08,9.2475689917e+08,1.0389609259e+08,1.0389609259e+08
2020-03-24 20:15:00,1.0083854995e+09,1.0083854995e+09,9.3723980061e+07,9.3723980061e+07
2020-03-24 20:20:00,1.1015893939e+09,1.1015893939e+09,9.6641083150e+07,9.6641083150e+07
2020-03-24 20:25:00,1.0099814364e+09,1.0099814364e+09,1.0221345208e+08,1.0221345208e+08
2020-03-24 20:30:00,9.9670406558e+08,9.9670406558e+08,7.5682730188e+07,7.5682730188e+07
2020-03-24 20:35:00,9.7453638265e+08,9.7453638265e+08,7.8228097115e+07,7.8228097115e+07
2020-03-24 20:40:00,9.9921491166e+08,9.9921491166e+08,8.0406905678e+07,8.0406905678e+07
2020-03-24 20:45:00,9.7788626746e+08,9.7788626746e+08,8.4857687548e+07,8.4857687548e+07
2020-03-24 20:50:00,9.2605514621e+08,9.2605514621e+08,8.8047084789e+07,8.8047084789e+07
2020-03-24 20:55:00,8.6864144264e+08,8.6864144264e+08,9.1350805752e+07,9.1350805752e+07
2020-03-24 21:00:00,9.1162543552e+08,9.1162543552e+08,9.9013574872e+07,9.9013574872e+07
2020-03-24 21:05:00,8.8605483535e+08,8.8605483535e+08,9.7615657074e+07,9.7615657074e+07
2020-03-24 21:10:00,9.1444904332e+08,9.1444904332e+08,1.0475377645e+08,1.0475377645e+08
2020-03-24 21:15:00,9.4225994573e+08,9.4225994573e+08,8.9907678059e+07,8.9907678059e+07
2020-03-24 21:20:00,2.0563668795e+09,2.0563668795e+09,9.2935846976e+07,9.2935846976e+07
2020-03-24 21:25:00,1.0036174369e+09,1.0036174369e+09,6.5737139383e+07,6.5737139383e+07
2020-03-24 21:30:00,8.7511960715e+08,8.7511960715e+08,8.5746652456e+07,8.5746652456e+07
2020-03-24 21:35:00,8.2798189727e+08,8.2798189727e+08,1.0130571486e+08,1.0130571486e+08
2020-03-24 21:40:00,8.7657731989e+08,8.7657731989e+08,8.2902534826e+07,8.2902534826e+07
2020-03-24 21:45:00,8.2907127232e+08,8.2907127232e+08,7.4751346199e+07,7.4751346199e+07
2020-03-24 21:50:00,8.5290444766e+08,8.5290444766e+08,9.9532854127e+07,9.9532854127e+07
2020-03-24 21:55:00,7.9483786993e+08,7.9483786993e+08,9.2594094535e+07,9.2594094535e+07
2020-03-24 22:00:00,7.5600550147e+08,7.5600550147e+08,7.9808950061e+07,7.9808950061e+07
2020-03-24 22:05:00,7.5126506122e+08,7.5126506122e+08,6.4792242346e+07,6.4792242346e+07
2020-03-24 22:10:00,7.5079700056e+08,7.5079700056e+08,5.8321045209e+07,5.8321045209e+07
2020-03-24 22:15:00,7.4562506796e+08,7.4562506796e+08,5.1754031990e+07,5.1754031990e+07
2020-03-24 22:20:00,7.2617024003e+08,7.2617024003e+08,4.6425850796e+07,4.6425850796e+07
2020-03-24 22:25:00,7.8210224965e+08,7.8210224965e+08,6.4382420193e+07,6.4382420193e+07
2020-03-24 22:30:00,7.9740941502e+08,7.9740941502e+08,6.5580666243e+07,6.5580666243e+07
2020-03-24 22:35:00,7.3554452191e+08,7.3554452191e+08,5.7584938838e+07,5.7584938838e+07
2020-03-24 22:40:00,7.3922673882e+08,7.3922673882e+08,5.3074394877e+07,5.3074394877e+07
2020-03-24 22:45:00,6.9157321859e+08,6.9157321859e+08,5.6544151733e+07,5.6544151733e+07
2020-03-24 22:50:00,7.1219808736e+08,7.1219808736e+08,5.9819437264e+07,5.9819437264e+07
2020-03-24 22:55:00,7.1920605943e+08,7.1920605943e+08,7.5986277099e+07,7.5986277099e+07
2020-03-24 23:00:00,1.0590173307e+09,1.0590173307e+09,6.7360541764e+07,6.7360541764e+07
2020-03-24 23:05:00,1.3457931383e+09,1.3457931383e+09,8.4566598965e+07,8.4566598965e+07
2020-03-24 23:10:00,1.3265931908e+09,1.3265931908e+09,6.5343707157e+07,6.5343707157e+07
2020-03-24 23:15:00,1.2411539470e+09,1.2411539470e+09,6.1214829488e+07,6.1214829488e+07
2020-03-24 23:20:00,7.2292013449e+08,7.2292013449e+08,4.9633561221e+07,4.9633561221e+07
2020-03-24 23:25:00,6.3177982268e+08,6.3177982268e+08,5.0455967786e+07,5.0455967786e+07
2020-03-24 23:30:00,6.0552380484e+08,6.0552380484e+08,3.9581420142e+07,3.9581420142e+07
2020-03-24 23:35:00,6.1913761772e+08,6.1913761772e+08,3.9889215240e+07,3.9889215240e+07
2020-03-24 23:40:00,5.9758971147e+08,5.9758971147e+08,4.4389568462e+07,4.4389568462e+07
2020-03-24 23:45:00,5.4821457666e+08,5.4821457666e+08,4.3186690104e+07,4.3186690104e+07
2020-03-24 23:50:00,5.2437855841e+08,5.2437855841e+08,3.8364020272e+07,3.8364020272e+07
2020-03-24 23:55:00,5.1575459847e+08,5.1575459847e+08,3.9133610889e+07,3.9133610889e+07
2020-03-25 00:00:00,5.0962629499e+08,5.0962629499e+08,3.3236204494e+07,3.3236204494e+07
2020-03-25 00:05:00,5.4623049382e+08,5.4623049382e+08,4.1338413310e+07,4.1338413310e+07
2020-03-25 00:10:00,4.9713895393e+08,4.9713895393e+08,3.8263423169e+07,3.8263423169e+07
2020-03-25 00:15:00,4.9494449549e+08,4.9494449549e+08,4.5097545290e+07,4.5097545290e+07
2020-03-25 00:20:00,5.7349566299e+08,5.7349566299e+08,5.0610674000e+07,5.0610674000e+07
2020-03-25 00:25:00,5.4149370079e+08,5.4149370079e+08,6.0030282351e+07,6.0030282351e+07
2020-03-25 00:30:00,7.6020533495e+08,7.6020533495e+08,1.9432578678e+08,1.9432578678e+08
2020-03-25 00:35:00,7.9008648117e+08,7.9008648117e+08,1.0353756978e+08,1.0353756978e+08
2020-03-25 00:40:00,4.7881967281e+08,4.7881967281e+08,6.4140562390e+07,6.4140562390e+07
2020-03-25 00:45:00,5.1806513687e+08,5.1806513687e+08,4.4336622622e+07,4.4336622622e+07
2020-03-25 00:50:00,4.7452268389e+08,4.7452268389e+08,6.0204427417e+07,6.0204427417e+07
2020-03-25 00:55:00,4.4634720819e+08,4.4634720819e+08,6.0753869864e+07,6.0753869864e+07
2020-03-25 01:00:00,4.3148905826e+08,4.3148905826e+08,6.3196522407e+07,6.3196522407e+07
2020-03-25 01:05:00,4.4402422317e+08,4.4402422317e+08,1.2608789514e+08,1.2608789514e+08
2020-03-25 01:10:00,4.1721409405e+08,4.1721409405e+08,6.6595065471e+07,6.6595065471e+07
2020-03-25 01:15:00,3.9031611257e+08,3.9031611257e+08,6.6447198242e+07,6.6447198242e+07
2020-03-25 01:20:00,4.2395723266e+08,4.2395723266e+08,7.7546118712e+07,7.7546118712e+07
2020-03-25 01:25:00,4.4418393130e+08,4.4418393130e+08,7.3264279414e+07,7.3264279414e+07
2020-03-25 01:30:00,3.9382763127e+08,3.9382763127e+08,8.7862841110e+07,8.7862841110e+07
2020-03-25 01:35:00,4.4002416304e+08,4.4002416304e+08,6.3755707609e+07,6.3755707609e+07
2020-03-25 01:40:00,3.9302382535e+08,3.9302382535e+08,4.8051491556e+07,4.8051491556e+07
2020-03-25 01:45:00,3.5309325807e+08,3.5309325807e+08,4.6705929138e+07,4.6705929138e+07
2020-03-25 01:50:00,3.5126239473e+08,3.5126239473e+08,5.3052266914e+07,5.3052266914e+07
2020-03-25 01:55:00,4.2482312463e+08,4.2482312463e+08,5.0129983004e+07,5.0129983004e+07
2020-03-25 02:00:00,4.0099753752e+08,4.0099753752e+08,5.3967275422e+07,5.3967275422e+07
2020-03-25 02:05:00,2.9538701277e+08,2.9538701277e+08,3.9204449410e+07,3.9204449410e+07
2020-03-25 02:10:00,3.1766057011e+08,3.1766057011e+08,4.3492284131e+07,4.3492284131e+07
2020-03-25 02:15:00,5.0743802285e+08,5.0743802285e+08,5.1900612955e+07,5.1900612955e+07
2020-03-25 02:20:00,4.1067709981e+08,4.1067709981e+08,4.7139271260e+07,4.7139271260e+07
2020-03-25 02:25:00,3.0075989706e+08,3.0075989706e+08,8.3306869059e+07,8.3306869059e+07
2020-03-25 02:30:00,2.8340956545e+08,2.8340956545e+08,5.7314717477e+07,5.7314717477e+07
2020-03-25 02:35:00,2.9419732084e+08,2.9419732084e+08,8.2082166462e+07,8.2082166462e+07
2020-03-25 02:40:00,2.7716396195e+08,2.7716396195e+08,7.9602370957e+07,7.9602370957e+07
2020-03-25 02:45:00,4.8410954208e+08,4.8410954208e+08,3.4481675045e+07,3.4481675045e+07
2020-03-25 02:50:00,3.8605422721e+08,3.8605422721e+08,4.2154625155e+07,4.2154625155e+07
2020-03-25 02:55:00,2.6823986852e+08,2.6823986852e+08,4.7340959367e+07,4.7340959367e+07
2020-03-25 03:00:00,3.8185394363e+08,3.8185394363e+08,4.1338129931e+07,4.1338129931e+07
2020-03-25 03:05:00,4.8894834128e+08,4.8894834128e+08,4.8118783637e+07,4.8118783637e+07
2020-03-25 03:10:00,3.2236782897e+08,3.2236782897e+08,4.2726117382e+07,4.2726117382e+07
2020-03-25 03:15:00,2.7038092196e+08,2.7038092196e+08,3.5236581274e+07,3.5236581274e+07
2020-03-25 03:20:00,2.4126294447e+08,2.4126294447e+08,5.8618812684e+07,5.8618812684e+07
2020-03-25 03:25:00,2.3944446893e+08,2.3944446893e+08,5.9668439292e+07,5.9668439292e+07
2020-03-25 03:30:00,2.2029121362e+08,2.2029121362e+08,3.4760164078e+07,3.4760164078e+07
2020-03-25 03:35:00,2.3882109259e+08,2.3882109259e+08,4.6292694676e+07,4.6292694676e+07
2020-03-25 03:40:00,2.8646032446e+08,2.8646032446e+08,4.3238986329e+07,4.3238986329e+07
2020-03-25 03:45:00,2.1843756190e+08,2.1843756190e+08,4.4833194362e+07,4.4833194362e+07
2020-03-25 03:50:00,2.0576163318e+08,2.0576163318e+08,5.3792302996e+07,5.3792302996e+07
2020-03-25 03:55:00,3.2179699327e+08,3.2179699327e+08,4.3418989435e+07,4.3418989435e+07
2020-03-25 04:00:00,3.2992807624e+08,3.2992807624e+08,4.5306824654e+07,4.5306824654e+07
2020-03-25 04:05:00,2.1356089262e+08,2.1356089262e+08,4.6356229168e+07,4.6356229168e+07
2020-03-25 04:10:00,2.0844007252e+08,2.0844007252e+08,5.7642672538e+07,5.7642672538e+07
2020-03-25 04:15:00,2.0183728064e+08,2.0183728064e+08,6.1162505104e+07,6.1162505104e+07
2020-03-25 04:20:00,2.1538389258e+08,2.1538389258e+08,5.1100435530e+07,5.1100435530e+07
2020-03-25 04:25:00,2.1088240516e+08,2.1088240516e+08,3.4644743372e+07,3.4644743372e+07
2020-03-25 04:30:00,2.0611780976e+08,2.0611780976e+08,7.5645283723e+07,7.5645283723e+07
2020-03-25 04:35:00,2.1868551555e+08,2.1868551555e+08,6.7407137953e+07,6.7407137953e+07
2020-03-25 04:40:00,2.2247371695e+08,2.2247371695e+08,7.6305331339e+07,7.6305331339e+07
2020-03-25 04:45:00,2.4507100568e+08,2.4507100568e+08,5.8649013594e+07,5.8649013594e+07
2020-03-25 04:50:00,2.0571343253e+08,2.0571343253e+08,4.9317301887e+07,4.9317301887e+07
2020-03-25 04:55:00,2.2097641008e+08,2.2097641008e+08,8.7582263563e+07,8.7582263563e+07
2020-03-25 05:00:00,2.1264793733e+08,2.1264793733e+08,9.0363896269e+07,9.0363896269e+07
2020-03-25 05:05:00,2.2956057878e+08,2.2956057878e+08,7.3953355531e+07,7.3953355531e+07
2020-03-25 05:10:00,2.3195438695e+08,2.3195438695e+08,5.7702676833e+07,5.7702676833e+07
2020-03-25 05:15:00,2.0905859554e+08,2.0905859554e+08,4.1376272981e+07,4.1376272981e+07
2020-03-25 05:20:00,2.2911321149e+08,2.2911321149e+08,3.2828895120e+07,3.2828895120e+07
2020-03-25 05:25:00,2.6590468201e+08,2.6590468201e+08,3.5050577413e+07,3.5050577413e+07
2020-03-25 05:30:00,2.1464662808e+08,2.1464662808e+08,3.5744711266e+07,3.5744711266e+07
2020-03-25 05:35:00,2.4128908504e+08,2.4128908504e+08,3.7746860736e+07,3.7746860736e+07
2020-03-25 05:40:00,2.3942189216e+08,2.3942189216e+08,4.1261196972e+07,4.1261196972e+07
2020-03-25 05:45:00,2.5509730961e+08,2.5509730961e+08,3.7369828541e+07,3.7369828541e+07
2020-03-25 05:50:00,2.7453783529e+08,2.7453783529e+08,4.5061703434e+07,4.5061703434e+07
2020-03-25 05:55:00,2.8917406716e+08,2.8917406716e+08,3.3664614322e+07,3.3664614322e+07
2020-03-25 06:00:00,3.5248359481e+08,3.5248359481e+08,4.7624859734e+07,4.7624859734e+07
2020-03-25 06:05:00,6.0652528659e+08,6.0652528659e+08,4.8319292246e+07,4.8319292246e+07
2020-03-25 06:10:00,4.5220926347e+08,4.5220926347e+08,1.1498368048e+08,1.1498368048e+08
2020-03-25 06:15:00,4.0863129919e+08,4.0863129919e+08,6.4380505285e+07,6.4380505285e+07
2020-03-25 06:20:00,3.9263621642e+08,3.9263621642e+08,1.1184688521e+08,1.1184688521e+08
2020-03-25 06:25:00,3.9177923611e+08,3.9177923611e+08,1.2417140534e+08,1.2417140534e+08
2020-03-25 06:30:00,3.6828963829e+08,3.6828963829e+08,8.1823257093e+07,8.1823257093e+07
2020-03-25 06:35:00,4.0430981219e+08,4.0430981219e+08,5.5759309293e+07,5.5759309293e+07
2020-03-25 06:40:00,4.8825223492e+08,4.8825223492e+08,6.8859930039e+07,6.8859930039e+07
2020-03-25 06:45:00,4.8600499944e+08,4.8600499944e+08,6.3687436235e+07,6.3687436235e+07
2020-03-25 06:50:00,5.2595871438e+08,5.2595871438e+08,7.8806395465e+07,7.8806395465e+07
2020-03-25 06:55:00,5.6894486209e+08,5.6894486209e+08,6.2808267228e+07,6.2808267228e+07
2020-03-25 07:00:00,5.6832529871e+08,5.6832529871e+08,6.8973068949e+07,6.8973068949e+07
2020-03-25 07:05:00,6.5920526123e+08,6.5920526123e+08,6.6833696057e+07,6.6833696057e+07
2020-03-25 07:10:00,6.2184653020e+08,6.2184653020e+08,7.4144682091e+07,7.4144682091e+07
2020-03-25 07:15:00,6.2299341303e+08,6.2299341303e+08,9.4613823838e+07,9.4613823838e+07
2020-03-25 07:20:00,6.4794106457e+08,6.4794106457e+08,1.1253757305e+08,1.1253757305e+08
2020-03-25 07:25:00,6.6086608624e+08,6.6086608624e+08,8.8429903865e+07,8.8429903865e+07
2020-03-25 07:30:00,7.1008733373e+08,7.1008733373e+08,1.4617777460e+08,1.4617777460e+08
2020-03-25 07:35:00,7.9469731619e+08,7.9469731619e+08,1.5704191018e+08,1.5704191018e+08
2020-03-25 07:40:00,7.7111012731e+08,7.7111012731e+08,1.4268323671e+08,1.4268323671e+08
2020-03-25 07:45:00,7.9980274980e+08,7.9980274980e+08,1.6146933227e+08,1.6146933227e+08
2020-03-25 07:50:00,8.1044479817e+08,8.1044479817e+08,1.2969325151e+08,1.2969325151e+08
2020-03-25 07:55:00,8.7541802499e+08,8.7541802499e+08,1.8027968918e+08,1.8027968918e+08
2020-03-25 08:00:00,9.2591055071e+08,9.2591055071e+08,1.8505617007e+08,1.8505617007e+08
2020-03-25 08:05:00,8.9438225660e+08,8.9438225660e+08,1.9985554225e+08,1.9985554225e+08
2020-03-25 08:10:00,9.1911784221e+08,9.1911784221e+08,1.6182164963e+08,1.6182164963e+08
2020-03-25 08:15:00,9.5782544054e+08,9.5782544054e+08,1.7428458529e+08,1.7428458529e+08
2020-03-25 08:20:00,1.0004689292e+09,1.0004689292e+09,1.5410303481e+08,1.5410303481e+08
2020-03-25 08:25:00,1.0101507857e+09,1.0101507857e+09,1.5494361399e+08,1.5494361399e+08
2020-03-25 08:30:00,1.0284801742e+09,1.0284801742e+09,1.7341349319e+08,1.7341349319e+08
2020-03-25 08:35:00,1.0926561532e+09,1.0926561532e+09,1.6557387249e+08,1.6557387249e+08
2020-03-25 08:40:00,1.0806373622e+09,1.0806373622e+09,3.0933898070e+08,3.0933898070e+08
2020-03-25 08:45:00,1.0136435059e+09,1.0136435059e+09,2.7891470125e+08,2.7891470125e+08
2020-03-25 08:50:00,1.0756466429e+09,1.0756466429e+09,1.6114858561e+08,1.6114858561e+08
2020-03-25 08:55:00,1.1391416168e+09,1.1391416168e+09,1.8278140977e+08,1.8278140977e+08
2020-03-25 09:00:00,1.0952762108e+09,1.0952762108e+09,2.0349976794e+08,2.0349976794e+08
2020-03-25 09:05:00,1.2908867283e+09,1.2908867283e+09,2.2758897390e+08,2.2758897390e+08
2020-03-25 09:10:00,1.5589762059e+09,1.5589762059e+09,2.7325604252e+08,2.7325604252e+08
2020-03-25 09:15:00,1.3147217288e+09,1.3147217288e+09,2.5433705165e+08,2.5433705165e+08
2020-03-25 09:20:00,1.2295862391e+09,1.2295862391e+09,2.4104879609e+08,2.4104879609e+08
2020-03-25 09:25:00,1.2667672709e+09,1.2667672709e+09,2.0785245279e+08,2.0785245279e+08
2020-03-25 09:30:00,1.2897286398e+09,1.2897286398e+09,2.2885956145e+08,2.2885956145e+08
2020-03-25 09:35:00,1.2798950946e+09,1.2798950946e+09,2.2271035592e+08,2.2271035592e+08
2020-03-25 09:40:00,1.3706410122e+09,1.3706410122e+09,3.0378155313e+08,3.0378155313e+08
2020-03-25 09:45:00,1.3113815749e+09,1.3113815749e+09,2.3174958550e+08,2.3174958550e+08
2020-03-25 09:50:00,1.2537386723e+09,1.2537386723e+09,2.3414879339e+08,2.3414879339e+08
2020-03-25 09:55:00,1.2606793663e+09,1.2606793663e+09,2.1994017357e+08,2.1994017357e+08
2020-03-25 10:00:00,1.1768142240e+09,1.1768142240e+09,2.6618837800e+08,2.6618837800e+08
2020-03-25 10:05:00,1.2809288033e+09,1.2809288033e+09,2.5365951093e+08,2.5365951093e+08
2020-03-25 10:10:00,1.3434679215e+09,1.3434679215e+09,2.2467859644e+08,2.2467859644e+08
2020-03-25 10:15:00,1.3496348531e+09,1.3496348531e+09,2.0891143807e+08,2.0891143807e+08
2020-03-25 10:20:00,1.2610712515e+09,1.2610712515e+09,2.5653447847e+08,2.5653447847e+08
2020-03-25 10:25:00,1.3357884402e+09,1.3357884402e+09,2.4226892796e+08,2.4226892796e+08
2020-03-25 10:30:00,1.6710630181e+09,1.6710630181e+09,2.6510423453e+08,2.6510423453e+08
2020-03-25 10:35:00,1.5716192456e+09,1.5716192456e+09,2.2052636598e+08,2.2052636598e+08
2020-03-25 10:40:00,1.4505930694e+09,1.4505930694e+09,2.1056462053e+08,2.1056462053e+08
2020-03-25 10:45:00,1.3121821566e+09,1.3121821566e+09,2.3762608990e+08,2.3762608990e+08
2020-03-25 10:50:00,1.2847431783e+09,1.2847431783e+09,2.0218249599e+08,2.0218249599e+08
2020-03-25 10:55:00,1.5508821092e+09,1.5508821092e+09,2.4700333630e+08,2.4700333630e+08
2020-03-25 11:00:00,1.3672108679e+09,1.3672108679e+09,2.4281790410e+08,2.4281790410e+08
2020-03-25 11:05:00,1.2479790484e+09,1.2479790484e+09,2.5864117691e+08,2.5864117691e+08
2020-03-25 11:10:00,1.3048098943e+09,1.3048098943e+09,2.4368199714e+08,2.4368199714e+08
2020-03-25 11:15:00,1.2757405966e+09,1.2757405966e+09,2.1111650825e+08,2.1111650825e+08
2020-03-25 11:20:00,1.1624865846e+09,1.1624865846e+09,1.7928435692e+08,1.7928435692e+08
2020-03-25 11:25:00,1.2318906710e+09,1.2318906710e+09,2.3293626363e+08,2.3293626363e+08
2020-03-25 11:30:00,1.2002657147e+09,1.2002657147e+09,2.5900071449e+08,2.5900071449e+08
2020-03-25 11:35:00,1.2248005058e+09,1.2248005058e+09,2.3705715888e+08,2.3705715888e+08
2020-03-25 11:40:00,1.2269809478e+09,1.2269809478e+09,2.0901573840e+08,2.0901573840e+08
2020-03-25 11:45:00,1.3435139713e+09,1.3435139713e+09,2.3900707168e+08,2.3900707168e+08
2020-03-25 11:50:00,1.6270942470e+09,1.6270942470e+09,2.5917844976e+08,2.5917844976e+08
2020-03-25 11:55:00,1.5833741960e+09,1.5833741960e+09,2.0577166338e+08,2.0577166338e+08
2020-03-25 12:00:00,1.2606533712e+09,1.2606533712e+09,2.3978391235e+08,2.3978391235e+08
2020-03-25 12:05:00,1.2006496542e+09,1.2006496542e+09,2.1469489640e+08,2.1469489640e+08
2020-03-25 12:10:00,1.2112532694e+09,1.2112532694e+09,1.5188688046e+08,1.5188688046e+08
2020-03-25 12:15:00,1.2377169689e+09,1.2377169689e+09,1.7556467472e+08,1.7556467472e+08
2020-03-25 12:20:00,1.2429153128e+09,1.2429153128e+09,1.6274598498e+08,1.6274598498e+08
2020-03-25 12:25:00,1.4576702623e+09,1.4576702623e+09,1.6936929285e+08,1.6936929285e+08
2020-03-25 12:30:00,1.7575566035e+09,1.7575566035e+09,1.5196039671e+08,1.5196039671e+08
2020-03-25 12:35:00,1.9128867261e+09,1.9128867261e+09,1.9099381607e+08,1.9099381607e+08
2020-03-25 12:40:00,1.8505372214e+09,1.8505372214e+09,1.9965774511e+08,1.9965774511e+08
2020-03-25 12:45:00,1.3801984724e+09,1.3801984724e+09,1.9560761959e+08,1.9560761959e+08
2020-03-25 12:50:00,1.2367012064e+09,1.2367012064e+09,2.1623855421e+08,2.1623855421e+08
2020-03-25 12:55:00,1.2556302005e+09,1.2556302005e+09,2.0894157202e+08,2.0894157202e+08
2020-03-25 13:00:00,1.2443088887e+09,1.2443088887e+09,1.9777774399e+08,1.9777774399e+08
2020-03-25 13:05:00,1.2068748099e+09,1.2068748099e+09,2.1232298049e+08,2.1232298049e+08
2020-03-25 13:10:00,1.2961808154e+09,1.2961808154e+09,2.3885361757e+08,2.3885361757e+08
2020-03-25 13:15:00,1.2795311128e+09,1.2795311128e+09,1.9704765777e+08,1.9704765777e+08
2020-03-25 13:20:00,1.2153528842e+09,1.2153528842e+09,2.0998854098e+08,2.0998854098e+08
2020-03-25 13:25:00,1.3421719563e+09,1.3421719563e+09,2.9641161329e+08,2.9641161329e+08
2020-03-25 13:30:00,1.2023650180e+09,1.2023650180e+09,2.2820643669e+08,2.2820643669e+08
2020-03-25 13:35:00,1.2176024131e+09,1.2176024131e+09,2.4801328243e+08,2.4801328243e+08
