"Title:","mx1.gen.ch - Traffic - ae6 - LAG INFRASTRUCTURE BACKBONE GEN SRF0000001 | GEN-MIL2 | Coriant G30 300G"
"Vertical Label:","bits per second"
"Start Date:","2020-03-26 22:05:00"
"End Date:","2020-03-28 00:00:00"
"Step:","300"
"Total Rows:","312"
"Graph ID:","52853"
"Host ID:","164"
"Nth Percentile:","39422752640.8","|95:bits:0:current:2|"
"Nth Percentile:","44011897980","|95:bits:0:current:2|"
""
"Date","Inbound","Peak","Outbound","Peak"
"2020-03-26 22:05:00","2.2625597312e+10","2.2625597312e+10","2.5247458300e+10","2.5247458300e+10"
"2020-03-26 22:10:00","2.2984607925e+10","2.2984607925e+10","2.4891482332e+10","2.4891482332e+10"
"2020-03-26 22:15:00","1.5796215559e+10","1.5796215559e+10","1.2004931382e+10","1.2004931382e+10"
"2020-03-26 22:20:00","1.8164806934e+10","1.8164806934e+10","1.1495365095e+10","1.1495365095e+10"
"2020-03-26 22:25:00","1.6646836001e+10","1.6646836001e+10","1.1545244746e+10","1.1545244746e+10"
"2020-03-26 22:30:00","2.2990259214e+10","2.2990259214e+10","1.2184299021e+10","1.2184299021e+10"
"2020-03-26 22:35:00","1.6021825110e+10","1.6021825110e+10","1.2626017919e+10","1.2626017919e+10"
"2020-03-26 22:40:00","1.6616335446e+10","1.6616335446e+10","1.2059724158e+10","1.2059724158e+10"
"2020-03-26 22:45:00","1.8373651601e+10","1.8373651601e+10","1.2001253277e+10","1.2001253277e+10"
"2020-03-26 22:50:00","1.5945802785e+10","1.5945802785e+10","1.1112897602e+10","1.1112897602e+10"
"2020-03-26 22:55:00","1.5035742739e+10","1.5035742739e+10","1.1592163864e+10","1.1592163864e+10"
"2020-03-26 23:00:00","1.5695304888e+10","1.5695304888e+10","1.0929537333e+10","1.0929537333e+10"
"2020-03-26 23:05:00","1.9836724238e+10","1.9836724238e+10","1.2019741226e+10","1.2019741226e+10"
"2020-03-26 23:10:00","2.3755909223e+10","2.3755909223e+10","1.7042082455e+10","1.7042082455e+10"
"2020-03-26 23:15:00","2.6803627297e+10","2.6803627297e+10","2.8026803950e+10","2.8026803950e+10"
"2020-03-26 23:20:00","2.7654864386e+10","2.7654864386e+10","3.1888630730e+10","3.1888630730e+10"
"2020-03-26 23:25:00","3.7034136260e+10","3.7034136260e+10","2.9432361476e+10","2.9432361476e+10"
"2020-03-26 23:30:00","3.1769482993e+10","3.1769482993e+10","2.4092924755e+10","2.4092924755e+10"
"2020-03-26 23:35:00","2.8801217251e+10","2.8801217251e+10","2.7914753084e+10","2.7914753084e+10"
"2020-03-26 23:40:00","2.8413806434e+10","2.8413806434e+10","2.5571397962e+10","2.5571397962e+10"
"2020-03-26 23:45:00","2.4395511988e+10","2.4395511988e+10","2.6622714231e+10","2.6622714231e+10"
"2020-03-26 23:50:00","2.7580393088e+10","2.7580393088e+10","2.8600523263e+10","2.8600523263e+10"
"2020-03-26 23:55:00","3.0094937467e+10","3.0094937467e+10","2.5898240793e+10","2.5898240793e+10"
"2020-03-27 00:00:00","2.8279081992e+10","2.8279081992e+10","2.4364857027e+10","2.4364857027e+10"
"2020-03-27 00:05:00","2.8356382356e+10","2.8356382356e+10","2.4372250837e+10","2.4372250837e+10"
"2020-03-27 00:10:00","2.6039989846e+10","2.6039989846e+10","2.1202936128e+10","2.1202936128e+10"
"2020-03-27 00:15:00","2.5939579380e+10","2.5939579380e+10","2.8691125117e+10","2.8691125117e+10"
"2020-03-27 00:20:00","2.3889473983e+10","2.3889473983e+10","3.0377921687e+10","3.0377921687e+10"
"2020-03-27 00:25:00","2.2287712412e+10","2.2287712412e+10","3.8450594280e+10","3.8450594280e+10"
"2020-03-27 00:30:00","2.0509969041e+10","2.0509969041e+10","3.0854091368e+10","3.0854091368e+10"
"2020-03-27 00:35:00","2.2508020619e+10","2.2508020619e+10","2.4517505519e+10","2.4517505519e+10"
"2020-03-27 00:40:00","2.0715909698e+10","2.0715909698e+10","2.4612077878e+10","2.4612077878e+10"
"2020-03-27 00:45:00","2.1046780488e+10","2.1046780488e+10","2.4144063950e+10","2.4144063950e+10"
"2020-03-27 00:50:00","1.8791530579e+10","1.8791530579e+10","2.5523203059e+10","2.5523203059e+10"
"2020-03-27 00:55:00","1.6671575717e+10","1.6671575717e+10","2.7433896943e+10","2.7433896943e+10"
"2020-03-27 01:00:00","1.9795924046e+10","1.9795924046e+10","3.2413617203e+10","3.2413617203e+10"
"2020-03-27 01:05:00","1.9831278257e+10","1.9831278257e+10","3.2188564323e+10","3.2188564323e+10"
"2020-03-27 01:10:00","2.3717433941e+10","2.3717433941e+10","2.6969522481e+10","2.6969522481e+10"
"2020-03-27 01:15:00","2.5127188565e+10","2.5127188565e+10","2.8437128868e+10","2.8437128868e+10"
"2020-03-27 01:20:00","1.9792341362e+10","1.9792341362e+10","3.5695723546e+10","3.5695723546e+10"
"2020-03-27 01:25:00","2.0803693748e+10","2.0803693748e+10","3.2844590407e+10","3.2844590407e+10"
"2020-03-27 01:30:00","1.8814963623e+10","1.8814963623e+10","3.8780977671e+10","3.8780977671e+10"
"2020-03-27 01:35:00","2.2554172324e+10","2.2554172324e+10","3.6388397132e+10","3.6388397132e+10"
"2020-03-27 01:40:00","3.1245492746e+10","3.1245492746e+10","3.8647541915e+10","3.8647541915e+10"
"2020-03-27 01:45:00","2.9821248527e+10","2.9821248527e+10","3.1556069729e+10","3.1556069729e+10"
"2020-03-27 01:50:00","2.8340679312e+10","2.8340679312e+10","3.6300495872e+10","3.6300495872e+10"
"2020-03-27 01:55:00","2.6855484848e+10","2.6855484848e+10","3.4967812920e+10","3.4967812920e+10"
